energy_absolute_ev,energy_relative_fermi_ev,dos_states_per_ev_per_cell,integrated_states_per_cell
12.92,5.118,0.3809,5.323
12.93,5.128,0.3913,5.327
12.94,5.138,0.4054,5.331
12.95,5.148,0.4231,5.336
12.96,5.158000000000001,0.4443,5.34
12.97,5.168000000000001,0.469,5.345
12.98,5.178000000000001,0.4968,5.35
12.99,5.188000000000001,0.5273,5.355
13.0,5.198,0.56,5.361
13.01,5.208,0.5942,5.367
13.02,5.218,0.6292,5.373
13.03,5.228,0.6644,5.38
13.04,5.2379999999999995,0.6989,5.387
13.05,5.248000000000001,0.7322,5.394
13.06,5.258000000000001,0.7634,5.401
13.07,5.268000000000001,0.792,5.409
13.08,5.2780000000000005,0.8175,5.418
13.09,5.288,0.8394,5.426
13.1,5.298,0.8575,5.435
13.11,5.308,0.8716,5.443
13.12,5.318,0.8816,5.452
13.13,5.328000000000001,0.8877,5.461
13.14,5.338000000000001,0.8899,5.47
13.15,5.348000000000001,0.8886,5.479
13.16,5.3580000000000005,0.884,5.488
13.17,5.368,0.8767,5.496
13.18,5.378,0.867,5.505
13.19,5.388,0.8555,5.514
13.2,5.398,0.8425,5.522
13.21,5.408000000000001,0.8285,5.53
13.22,5.418000000000001,0.8139,5.538
13.23,5.428000000000001,0.799,5.546
13.24,5.438000000000001,0.7841,5.554
13.25,5.448,0.7695,5.562
13.26,5.458,0.7553,5.569
13.27,5.468,0.7416,5.577
13.28,5.478,0.7284,5.584
13.29,5.4879999999999995,0.7157,5.591
13.3,5.498000000000001,0.7034,5.598
13.31,5.508000000000001,0.6914,5.605
13.32,5.518000000000001,0.6794,5.612
13.33,5.5280000000000005,0.6673,5.619
13.34,5.538,0.6549,5.625
13.35,5.548,0.642,5.632
13.36,5.558,0.6282,5.638
13.37,5.568,0.6135,5.644
13.38,5.578000000000001,0.5977,5.65
13.39,5.588000000000001,0.5806,5.656
13.4,5.598000000000001,0.5623,5.662
13.41,5.6080000000000005,0.5426,5.667
13.42,5.618,0.5217,5.672
13.43,5.628,0.4997,5.677
13.44,5.638,0.4768,5.682
13.45,5.648,0.4532,5.686
13.46,5.658000000000001,0.4293,5.691
13.47,5.668000000000001,0.4054,5.695
13.48,5.678000000000001,0.3818,5.699
13.49,5.688000000000001,0.359,5.702
13.5,5.698,0.3374,5.706
13.51,5.708,0.3173,5.709
13.52,5.718,0.2991,5.712
13.53,5.728,0.2832,5.715
13.54,5.7379999999999995,0.2698,5.717
13.55,5.748000000000001,0.2592,5.72
13.56,5.758000000000001,0.2516,5.722
13.57,5.768000000000001,0.2469,5.725
13.58,5.7780000000000005,0.2453,5.727
13.59,5.788,0.2467,5.73
13.6,5.798,0.251,5.732
13.61,5.808,0.258,5.735
13.62,5.818,0.2675,5.738
13.63,5.828000000000001,0.2792,5.74
13.64,5.838000000000001,0.2928,5.743
13.65,5.848000000000001,0.3079,5.746
13.66,5.8580000000000005,0.324,5.75
13.67,5.868,0.3408,5.753
13.68,5.878,0.3577,5.757
13.69,5.888,0.3744,5.76
13.7,5.898,0.3904,5.764
13.71,5.908000000000001,0.4053,5.768
13.72,5.918000000000001,0.4186,5.772
13.73,5.928000000000001,0.43,5.777
13.74,5.938000000000001,0.4392,5.781
13.75,5.948,0.4459,5.786
13.76,5.958,0.4499,5.79
13.77,5.968,0.4512,5.795
13.78,5.978,0.4496,5.799
13.79,5.9879999999999995,0.4451,5.804
13.8,5.998000000000001,0.4378,5.808
13.81,6.008000000000001,0.4279,5.812
13.82,6.018000000000001,0.4156,5.816
13.83,6.0280000000000005,0.401,5.82
13.84,6.038,0.3845,5.824
13.85,6.048,0.3663,5.828
13.86,6.058,0.3469,5.831
13.87,6.068,0.3264,5.835
13.88,6.078000000000001,0.3053,5.838
13.89,6.088000000000001,0.2838,5.841
13.9,6.098000000000001,0.2623,5.843
13.91,6.1080000000000005,0.241,5.846
13.92,6.118,0.2202,5.848
13.93,6.128,0.2001,5.85
13.94,6.138,0.181,5.852
13.95,6.148,0.1629,5.853
13.96,6.158000000000001,0.146,5.855
13.97,6.168000000000001,0.1304,5.856
13.98,6.178000000000001,0.1162,5.857
13.99,6.188000000000001,0.1036,5.858
14.0,6.198,0.09243,5.859
14.01,6.208,0.08289,5.86
14.02,6.218,0.07496,5.861
14.03,6.228,0.0687,5.861
14.04,6.2379999999999995,0.06412,5.862
14.05,6.248000000000001,0.06127,5.863
14.06,6.258000000000001,0.06017,5.863
14.07,6.268000000000001,0.06086,5.864
14.08,6.2780000000000005,0.06339,5.864
14.09,6.288,0.06782,5.865
14.1,6.298,0.0742,5.866
14.11,6.308,0.0826,5.867
14.12,6.318,0.0931,5.868
14.13,6.328000000000001,0.1058,5.869
14.14,6.338000000000001,0.1207,5.87
14.15,6.348000000000001,0.1381,5.871
14.16,6.3580000000000005,0.1579,5.873
14.17,6.368,0.1804,5.875
14.18,6.378,0.2056,5.877
14.19,6.388,0.2337,5.879
14.2,6.398,0.2648,5.882
14.21,6.408000000000001,0.2991,5.885
14.22,6.418000000000001,0.3367,5.888
14.23,6.428000000000001,0.3777,5.892
14.24,6.438000000000001,0.4221,5.896
14.25,6.448,0.4701,5.901
14.26,6.458,0.5216,5.906
14.27,6.468,0.5765,5.912
14.28,6.478,0.6348,5.918
14.29,6.4879999999999995,0.696,5.925
14.3,6.498000000000001,0.76,5.933
14.31,6.508000000000001,0.8262,5.941
14.32,6.518000000000001,0.8941,5.95
14.33,6.5280000000000005,0.9629,5.959
14.34,6.538,1.032,5.97
14.35,6.548,1.1,5.981
14.36,6.558,1.166,5.992
14.37,6.568,1.23,6.005
14.38,6.578000000000001,1.29,6.018
14.39,6.588000000000001,1.344,6.031
14.4,6.598000000000001,1.392,6.045
14.41,6.6080000000000005,1.434,6.059
14.42,6.618,1.467,6.074
14.43,6.628,1.492,6.089
14.44,6.638,1.507,6.104
14.45,6.648,1.513,6.119
14.46,6.658000000000001,1.509,6.134
14.47,6.668000000000001,1.496,6.149
14.48,6.678000000000001,1.473,6.164
14.49,6.688000000000001,1.442,6.178
14.5,6.698,1.404,6.192
14.51,6.708,1.358,6.206
14.52,6.718,1.307,6.219
14.53,6.728,1.252,6.232
14.54,6.7379999999999995,1.194,6.244
14.55,6.748000000000001,1.134,6.255
14.56,6.758000000000001,1.073,6.266
14.57,6.768000000000001,1.014,6.276
14.58,6.7780000000000005,0.956,6.285
14.59,6.788,0.9013,6.294
14.6,6.798,0.8504,6.303
14.61,6.808,0.804,6.311
14.62,6.818,0.7626,6.318
14.63,6.828000000000001,0.7265,6.326
14.64,6.838000000000001,0.6959,6.333
14.65,6.848000000000001,0.6705,6.339
14.66,6.8580000000000005,0.6503,6.346
14.67,6.868,0.6349,6.352
14.68,6.878,0.6238,6.358
14.69,6.888,0.6165,6.365
14.7,6.898,0.6123,6.371
14.71,6.908000000000001,0.6107,6.377
14.72,6.918000000000001,0.6108,6.383
14.73,6.928000000000001,0.6122,6.389
14.74,6.938000000000001,0.6141,6.395
14.75,6.948,0.6159,6.401
14.76,6.958,0.617,6.408
14.77,6.968,0.6171,6.414
14.78,6.978,0.6157,6.42
14.79,6.9879999999999995,0.6123,6.426
14.8,6.998000000000001,0.6069,6.432
14.81,7.008000000000001,0.599,6.438
14.82,7.018000000000001,0.5887,6.444
14.83,7.0280000000000005,0.5758,6.45
14.84,7.038,0.5604,6.455
14.85,7.048,0.5426,6.461
14.86,7.058,0.5224,6.466
14.87,7.068,0.5002,6.471
14.88,7.078000000000001,0.476,6.476
14.89,7.088000000000001,0.4503,6.48
14.9,7.098000000000001,0.4232,6.484
14.91,7.1080000000000005,0.3953,6.488
14.92,7.118,0.3667,6.492
14.93,7.128,0.338,6.495
14.94,7.138,0.3094,6.499
14.95,7.148,0.2812,6.501
14.96,7.158000000000001,0.2539,6.504
14.97,7.168000000000001,0.2277,6.506
14.98,7.178000000000001,0.2028,6.508
14.99,7.188000000000001,0.1796,6.51
15.0,7.198,0.1581,6.512
15.01,7.208,0.1386,6.513
15.02,7.218,0.1211,6.514
15.03,7.228,0.1057,6.515
15.04,7.2379999999999995,0.09257,6.516
15.05,7.248000000000001,0.08165,6.517
15.06,7.258000000000001,0.07298,6.518
15.07,7.268000000000001,0.06657,6.518
15.08,7.2780000000000005,0.06243,6.519
15.09,7.288,0.06057,6.52
15.1,7.298,0.061,6.52
15.11,7.308,0.06372,6.521
15.12,7.318,0.06876,6.522
15.13,7.328000000000001,0.07614,6.522
15.14,7.338000000000001,0.08587,6.523
15.15,7.348000000000001,0.09798,6.524
15.16,7.3580000000000005,0.1125,6.525
15.17,7.368,0.1294,6.527
15.18,7.378,0.1486,6.528
15.19,7.388,0.1701,6.53
15.2,7.398,0.1939,6.532
15.21,7.408000000000001,0.2197,6.534
15.22,7.418000000000001,0.2474,6.536
15.23,7.428000000000001,0.2768,6.539
15.24,7.438000000000001,0.3076,6.542
15.25,7.448,0.3396,6.546
15.26,7.458,0.3722,6.549
15.27,7.468,0.4052,6.553
15.28,7.478,0.4381,6.558
15.29,7.4879999999999995,0.4705,6.562
15.3,7.498000000000001,0.5018,6.568
15.31,7.508000000000001,0.5317,6.573
15.32,7.518000000000001,0.5596,6.578
15.33,7.5280000000000005,0.5852,6.584
15.34,7.538,0.608,6.59
15.35,7.548,0.6278,6.597
15.36,7.558,0.6441,6.603
15.37,7.568,0.6569,6.61
15.38,7.578000000000001,0.6659,6.616
15.39,7.588000000000001,0.6711,6.623
15.4,7.598000000000001,0.6725,6.63
15.41,7.6080000000000005,0.6702,6.636
15.42,7.618,0.6644,6.643
15.43,7.628,0.6553,6.65
15.44,7.638,0.6433,6.656
15.45,7.648,0.6287,6.662
15.46,7.658000000000001,0.612,6.668
15.47,7.668000000000001,0.5936,6.674
15.48,7.678000000000001,0.5741,6.68
15.49,7.688000000000001,0.5539,6.686
15.5,7.698,0.5335,6.691
15.51,7.708,0.5135,6.696
15.52,7.718,0.4943,6.701
15.53,7.728,0.4763,6.706
15.54,7.7379999999999995,0.4598,6.71
15.55,7.748000000000001,0.4452,6.715
15.56,7.758000000000001,0.4326,6.719
15.57,7.768000000000001,0.4221,6.723
15.58,7.7780000000000005,0.4138,6.728
15.59,7.788,0.4075,6.732
15.6,7.798,0.4032,6.736
15.61,7.808,0.4006,6.74
15.62,7.818,0.3993,6.744
15.63,7.828000000000001,0.3991,6.748
15.64,7.838000000000001,0.3994,6.752
15.65,7.848000000000001,0.3999,6.756
15.66,7.8580000000000005,0.4002,6.76
15.67,7.868,0.3997,6.764
15.68,7.878,0.3982,6.768
15.69,7.888,0.3952,6.772
15.7,7.898,0.3905,6.776
15.71,7.908000000000001,0.3838,6.779
15.72,7.918000000000001,0.3752,6.783
15.73,7.928000000000001,0.3644,6.787
15.74,7.938000000000001,0.3515,6.79
15.75,7.948,0.3367,6.794
15.76,7.958,0.3202,6.797
15.77,7.968,0.3022,6.8
15.78,7.978,0.283,6.803
15.79,7.9879999999999995,0.263,6.805
15.8,7.998000000000001,0.2425,6.808
15.81,8.008000000000001,0.2219,6.81
15.82,8.018,0.2015,6.812
15.83,8.028,0.1816,6.814
15.84,8.038,0.1626,6.815
15.85,8.048,0.1447,6.817
15.86,8.058,0.1281,6.818
15.87,8.068,0.113,6.819
15.88,8.078000000000001,0.09958,6.82
15.89,8.088000000000001,0.08787,6.821
15.9,8.098,0.07794,6.822
15.91,8.108,0.06981,6.823
15.92,8.118,0.06347,6.823
15.93,8.128,0.05889,6.824
15.94,8.138,0.056,6.824
15.95,8.148,0.05474,6.825
15.96,8.158000000000001,0.05503,6.826
15.97,8.168000000000001,0.05678,6.826
15.98,8.178,0.05989,6.827
15.99,8.188,0.06427,6.827
16.0,8.198,0.06982,6.828
